tweet_index,tweet_id,date,text,phase,emotions,like_count,retweet_count,impression_count,reply_count,gender,org,matched_keywords,gold_problem,gold_emotion,gold_meaning,gpt_avoidance,gpt_confidence,gpt_reasoning
185,1627825859582107648,2023-02-21 00:21:43,Allahım sen koru toprağa sakinlik ver 🤲😞🥺#Hatay #deprem #depremhatay,4,['notr'],1,0,352,0,female,person,['#deprem'],0,1,0,0,high,"Tweet, dua ve üzüntü ifadeleri içerdiği için duygusal odaklı bir tepkiyi yansıtıyor."
186,1623817841030967300,2023-02-09 22:55:17,@DemetAkalin Arkadaşlarımız SEVRANUR YOLCU ve HAYRETTİN ÇENTELİ enkaz altında AKADEMİ HASTANESİ ARKASI A BLOK 6.KAT  HATAY/ANTAKYA MERKEZ ❗️,2,['notr'],0,1,53,0,male,person,['enkaz'],1,0,0,0,high,"Tweet, enkaz altında kalan kişilerin yerini belirterek yardım çağrısında bulunuyor, bu da problem odaklı başa çıkma stratejisine girer."
187,1624928793583357954,2023-02-13 00:29:48,"Son bir haftadir sanki gunler yok oldu, saatleri sayiyoruz. Su an bu haftanin 168.saatinde oldugumuzu kime sorsaniz bilir #deprem",3,['kaygi'],1,0,135,0,male,person,['#deprem'],0,1,0,0,high,"Tweet, zamanın geçişi ve yaşanan olayların etkisiyle ilgili duygusal bir ifade içeriyor."
188,1622523614351212544,2023-02-06 09:12:29,Maraş’taki bu adres için çok acil  arama kurtarma için destek istiyoruz. Yetkililerden acil yardım bekliyoruz @AFADTurkiye @DepremDairesi @AFAD_gonullu @AFADKMaras @AFAD_Adana @AFADGaziantep @haluklevent @OguzhanUgur https://t.co/v0jf9B6LC6,1,['notr'],4,1,846,0,male,person,"['deprem yardım', 'AFAD']",1,0,0,0,high,"Tweet, acil arama kurtarma desteği talep ederek pratik bir çözüm ve yardım koordinasyonu sağlamaya çalışıyor."
189,1624882044189790214,2023-02-12 21:24:02,"Haftasonu gezisini deprem bölgesine yapan insanlar gördüm. Durumlar, storyler, paylaşımlar… İnsanların acısını paylaşın derken bunu kastetmemiştir atalarımız ‼️ #deprem #Türkiye",2,['uzuntu'],2,0,115,0,male,person,['#deprem'],0,0,1,0,high,"Tweet, insanların deprem bölgesine gezinti yapmasını eleştirerek toplumsal bir anlam çıkarma ve sorumluluk atfı yapıyor."
190,1623472325520760832,2023-02-09 00:02:19,Lütfen yayalım.. #depremsondakika #deprem #acildeprem https://t.co/vgnR9KZ9t5,2,['notr'],1,0,248,0,female,person,['#deprem'],1,0,0,0,medium,"Tweet, bilgi yayma amacı taşıdığı için problem odaklı başlık altında değerlendirilebilir."
191,1628795172623462401,2023-02-23 16:33:25,"@tele1comtr Depremin ilk gününden beridir bulunduğum şehirde 1 Ahbap üyesini görmedim.Ama AFAD,Kızılay,İHH gece gündüz demeden ne zaman gitsem oradaydılar gece-gündüz Soğuk dinlemeden çalıştılar.",4,"['onaylamama', 'ofke']",0,0,7,0,male,person,['AFAD'],0,0,1,0,high,"Tweet, belirli yardım kuruluşlarının varlığı ve yokluğu üzerinden toplumsal bir değerlendirme yaparak sorumluluk atfında bulunuyor."
192,1627827802081828866,2023-02-21 00:29:26,#depremnöbeti sokak köpekleri havladıkça gelen o korku 😔 Allahım yeryüzüne sakinlik ver ..,4,['kaygi'],5,0,48,0,male,person,['#deprem'],0,1,0,0,high,"Tweet, korku ve dua ifadeleri içerdiği için duygusal odaklı başa çıkma kategorisine girer."
193,1627827339257077760,2023-02-21 00:27:35,10 çocuk ve kadın çadırları yok soğukta dışardalar! @afadbaskanlik @kizilay @ahbap @haluklevent Kırıkhan’dalar çiftçiler ve dışardalar https://t.co/4S25Y5AYqQ,4,['notr'],10,2,841,0,female,person,['AFAD'],1,0,0,0,high,"Tweet, yardım kuruluşlarına ve kişilere doğrudan bir yardım çağrısı yaparak pratik bir çözüm arayışında bulunuyor."
194,1624925613323689984,2023-02-13 00:17:10,Bu ne şimdi ne oluyor gerçekten #deprem #uzaylılar #cisim https://t.co/nMTXqodIuU,3,['saskinlik'],3,0,232,0,female,person,['#deprem'],0,0,0,1,high,"Tweet, deprem konusunu hafifletmek için uzaylılar ve cisim gibi alakasız etiketler kullanarak ironi yapıyor."
195,1622897419796025344,2023-02-07 09:57:51,"@efeuygac @AFADBaskanlik ACİLL YARDIM!

Sümerler mahallesi A-3 blok Defne/Hatay göçük altında olanlar var.
Refika Gökdemir göçük altında.

LÜTFEN YARDIM EDİN. 
HATAY- DEFNE'YE BU ZAMANA KADAR HİÇ YARDIM GİTMEMİŞ
@AFADBaskanlik @efeuygac #deprem #YARDIM #hatayyardimbekliyor #Enkaz 
#ENKAZALTİNDAYİM",1,['notr'],1,3,173,0,female,person,"['#deprem', 'deprem yardım', 'enkaz', 'AFAD']",1,0,0,0,high,"Tweet, göçük altında kalanlar için acil yardım çağrısı yaparak pratik çözüm ve yardım koordinasyonu sağlamaya çalışıyor."
196,1623472047782301697,2023-02-09 00:01:13,@haluklevent Kahramanmaraş Onikişubat İlçesi piazza avm yakını şazibey mah ebrarlar sitesi E blok 7. Kat Sefer Dadaş saatlerdir enkaz altında ulaşılamıyor. Lütfen yardım edin 05325788718,2,['notr'],0,3,75,0,male,person,['enkaz'],1,0,0,0,high,"Tweet, enkaz altında kalan bir kişi için spesifik bir konum ve iletişim bilgisi vererek yardım çağrısında bulunuyor, bu da problem odaklı başa çıkma stratejisine girer."
197,1623471971848622081,2023-02-09 00:00:55,"🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨2’si bebek 4 kişi 71 saattir enkaz altında

Adres:Kahramanmaraş/Merkez sütçü imam lisesi karşısı mehtap apt. 

Tugay Özalpay: 0532 423 0571",2,['notr'],47,163,10439,6,male,person,['enkaz'],1,0,0,0,high,"Tweet, enkaz altında kalan kişilerin yerini ve iletişim numarasını paylaşarak yardım koordinasyonu sağlıyor."
198,1622426727728160771,2023-02-06 02:47:29,"Geçmiş olsun demek isterdim lakin bu felaketin geçtiği felan yok. Gözyaşları içinde titriyorum. 
7.4 deprem 
#Malatya  #Kahramanmaraş #deprem #Adana",1,['uzuntu'],2,0,1071,0,male,person,"['#deprem', '#Kahramanmaraş']",0,1,0,0,high,"Tweet, duygusal ifadeler içeriyor ve çaresizlik ile korku duygularını yansıtıyor."
199,1623472413244592128,2023-02-09 00:02:40,"@s11b111 @showanahaber @ShowTV @Haberturk @HaberturkTV Cebrail mahallesi. Cumhuriyet caddesi. F. Anlar apartmanı. Antakya lisesi ve Antakya ögretmen evi karşısı. Hatay /Antakya 
13 yaşında AHMET EFE ERİNMEZ göçük altında kaldı.
Enkaz başında babası Murat Göztepe var.
0532 062 86 53",2,['notr'],0,0,4,0,female,person,['enkaz'],1,0,0,0,high,"Tweet, enkaz altında kalan bir kişi hakkında bilgi vererek yardım koordinasyonu sağlamaya çalışıyor."
200,1624921553358974977,2023-02-13 00:01:02,"Gaziantep’te beraber eğitim yaptığımız Davut abi ve ailesi enkaz altında kalarak vefat etmiş 

Allah rahmet eylesin 

Onlara ve tüm vefat edenlere 

1 Fatiha 3 ihlâs-ı şerif okuyalım https://t.co/uEhnNYd8fQ",3,['uzuntu'],346,35,77239,47,male,person,['enkaz'],0,1,0,0,high,"Tweet, kaybedilen bir kişi için yas ve dua içeriyor, bu nedenle duygusal odaklıdır."
201,1627821102289371138,2023-02-21 00:02:48,"Hiçbir şey olmamış gibi mi yaşayacağız.?
Herşey yolundaymış gibi kimse ölmemiş gibi mi davranacağız.? 
Mutluymuşuz gibi mi güleceğiz?
Çok zor
İnsan olan yerlerim çok ağırıyor
#depremoldu
Süleyman Soylu
06.02.2023 / 04:17 Bu tarihi ve saati asla unutmayacağız😔
#HAARP 
#Kıyamet https://t.co/qGHHTc48tT",4,['uzuntu'],61,13,15299,0,female,person,['#deprem'],0,1,1,0,high,"Tweet, duygusal ifadeler ve toplumsal anlam çıkarma içeriyor; yas ve çaresizlik duyguları ile birlikte sorumluluk atfı var."
202,1623232017633579008,2023-02-08 08:07:25,@hgnskm @BabalaTv @OguzhanUgur @ahbap @haluklevent @AFADBaskanlik @DepremDairesi Hümeyra hesabın kilidini aç bu şekilde göremezler. İnşallah tez zamanda ulaşılır enkazdakilere,1,['umut'],0,0,38,0,female,person,"['enkaz', 'AFAD']",1,1,0,0,high,"Tweet, enkaz altındakilere ulaşılması için pratik bir çözüm önerisi sunarken aynı zamanda umut ve dua içeriyor."
203,1623472253890437121,2023-02-09 00:02:02,"Deprem bölgesindeki savcılıklarımızın özellikle yıkılan binalardan demir, beton  ve benzeri numuneleri alarak milletin hakkını koruması gerekir.
#hatayiskenderun 
#birebirdayanisma 
#marasdepremi 
#Gaziantep 
#DEPREMYARDIM 
#seferberlik 
#Turkiye 
#afaddeprem 
#birebirdayanisma",2,['notr'],1,0,175,0,male,person,"['#deprem', '#Gaziantep', 'deprem yardım', 'AFAD']",0,0,1,0,high,"Tweet, yıkılan binalardan numune alınarak sorumluların hesap vermesi gerektiğini belirterek toplumsal sorumluluk ve adalet vurgusu yapıyor."
204,1623986182949314561,2023-02-10 10:04:12,@haluklevent Afad da bizim Ahbap da.,2,['notr'],0,0,21,0,male,person,['AFAD'],0,0,1,0,medium,"Tweet, AFAD ve Ahbap'ın birlikte çalıştığını belirterek toplumsal birliktelik ve dayanışma vurgusu yapıyor."
205,1623471977859096580,2023-02-09 00:00:56,"@ProfDemirtas İstanbul'da jeneratör tamircisi arkadaşım var.Deprem bölgesinde gönüllü çalışmak istiyor. Bireysel gitmek istemiyor.  @AFADBaskanlik @ahbap ile iletişim kuramamış.  Buradan @Ahbap_Ankara  veya @AFAD_Ankara görevlisi irtibata geçerse ileteyim.

Ltf RT edelim belki ilgililer götür.",2,['notr'],0,0,78,0,male,person,['AFAD'],1,0,0,0,high,"Tweet, jeneratör tamircisi bir kişinin deprem bölgesinde gönüllü çalışmak istemesi ve ilgili kurumlarla iletişim kurma çabası üzerinden yardım koordinasyonu ve pratik çözüm odaklıdır."
206,1623471939535732736,2023-02-09 00:00:47,"@BabalaTv Ses var, yaşıyor 
Enkaz altındakiler: Uğur Buğra Kaya, Mehmet Ali Caner
Adres: Cebrail Mah. Sinan Sk. F.Anlar Apt. Antakya
İrtibat: Mine Kaya (abla) 05053854553
 Teyit edildi, bildirim yapıldı",2,['notr'],14,28,1027,1,male,person,['enkaz'],1,0,0,0,high,"Tweet, enkaz altındaki kişilerin bilgilerini ve irtibat numarasını paylaşarak yardım koordinasyonu sağlıyor."
207,1623472422841159681,2023-02-09 00:02:42,"Yağmacılara karşı vur emri verilmeli! 
#hatayiskenderun #hatayiskenderun #VurEmriVerilsin #depremsondakika #TurkeyQuake",2,['ofke'],1,0,199,0,male,person,['#deprem'],0,0,1,0,high,"Tweet, yağmacılara karşı sert bir önlem alınması gerektiğini belirterek toplumsal bir sorumluluk atfında bulunuyor."
208,1622415702312321025,2023-02-06 02:03:41,"Geçmiş Olsun Türkiye 🇹🇷
Rabbim Sen Koru 🤲

#Deprem #Kahramanmaras",1,['notr'],1,1,1344,0,male,person,['#deprem'],0,1,0,0,high,"Tweet, geçmiş olsun dileği ve dua ile duygusal bir ifade içeriyor."
209,1627832553125158913,2023-02-21 00:48:18,@alniopulesitivt Köydeki akrabalarımin şehirdeki lerden bekledigi yardım çağrısı bebekler ve yaşlılar var...  Lütfen köylere el atın artık sesleri çıkmıyor diye bişey olmamiş gibi davranamayiz  @HatayValiligi @hatayafad @haluklevent @haluk @cnnturk @gundemedairhs @ https://t.co/pvE3kEqDT4,4,"['onaylamama', 'arzu']",0,0,56,0,female,person,['AFAD'],1,0,0,0,high,"Tweet, köydeki akrabalara yardım çağrısı yaparak pratik bir çözüm öneriyor ve yardım koordinasyonu sağlıyor."
210,1624928761404702721,2023-02-13 00:29:41,"Yardım çağrısı: @AFADBaskanlik 
Hayrullah Bey Mah. Sandalzade Bulv. Seçkinler Sit. C ve D Blok Kahramanmaraş. Ensar adlı kişiyle konuşulmuş ekipman olmadığı için müdahale edilemiyor. Termal kamerada ısı var .Acil yardım bekleniyor

İletişim: Av. Zehra üdürgücü
0 553 473 57 85",3,['kaygi'],686,670,104612,14,male,person,['AFAD'],1,0,0,0,high,"Tweet, enkaz altında kalan kişilere yardım çağrısı yaparak pratik bir çözüm sunuyor ve iletişim bilgileri paylaşıyor."
211,1624921640579506176,2023-02-13 00:01:23,"imam kadrosu açacağınıza,AFAD’ı güçlendirseydiniz. Türkiye’nin deprem ülkesi olduğunu bilmiyor musunuz?
vergilerimizi Diyanet’e aktaracağınıza AFAD’a verseydiniz.
İmamlar kurtaramıyor ülkeyi.Pek işe de yaramıyorlar aslında.Vatandaş cenazesini bile kendi gömmek zorunda kalmadı mı?",3,"['onaylamama', 'ofke']",104,17,4001,3,female,person,['AFAD'],0,0,1,0,high,"Tweet, hükümetin kaynak dağılımını eleştirerek sorumluluk atfı yapıyor ve toplumsal bir anlam çıkarıyor."
212,1622406692041367554,2023-02-06 01:27:52,#Diyarbakır fena sallandı.Allah yardım etsin herkese...#DEPREMOLDU,1,['notr'],1,0,1198,0,male,person,"['#deprem', 'deprem yardım']",0,1,0,0,high,"Tweet, deprem sonrası korku ve yardım dileği içeren duygusal bir ifade barındırıyor."
213,1624926208696672257,2023-02-13 00:19:32,Enkazları kaldırmaya yardıma geliyorlardır belki.. https://t.co/s3Gp01N86L,3,['notr'],1,0,76,1,female,person,['enkaz'],0,0,0,1,high,"Tweet, ironi yaparak konuyu hafifletmeye çalışıyor."
214,1624923217881186305,2023-02-13 00:07:39,"Hepsi ayrı ayrı canımı yaktı ama en çok bu çocuklar her an aklımdan çıkmadı. Çocuk için hayal kur, plan yap sonra hepsi enkaz altında kalsın. Her acının tarifi yok ama evladın bir başka. Kalanlara çok ama çok sabır gerek. Artık hayat nasıl devam eder, nasıl nefes alınır meçhul https://t.co/NRxIkxLI5o",3,['uzuntu'],1,0,46,0,female,person,['enkaz'],0,1,0,0,high,"Tweet, çocukların kaybı ve yaşanan acı üzerine duygusal ifadeler içeriyor."
215,1624924854691438592,2023-02-13 00:14:09,"İstanbul Muhtarlıkları!
Balyoz, keser, uzatma kablo, deprem anı için gerekli malzemeleri stokla. Lütfen...

#AFAD #Ahbap #Kızılay #deprem #muhtar #istanbul #balyoz #keser #inşaat #tedbir",3,['arzu'],2,0,680,0,male,person,"['#deprem', 'AFAD']",1,0,0,0,high,"Tweet, deprem anı için gerekli malzemelerin stoklanması çağrısı yaparak pratik bir çözüm öneriyor."
216,1624928784397860865,2023-02-13 00:29:46,@Yusaisback Yalancı sensin bu adama çamur atmayın artık bu adam sayesinde ve Haluk Levent sayesinde insanlara yardım edildi çenenizi kesin oturun deprem vergilerimizle kimlerin cebini doldurunuz onu açıklayın,3,['ofke'],0,0,264,2,female,person,['deprem yardım'],0,0,1,0,high,"Tweet, deprem vergilerinin yanlış kullanımı üzerinden sorumluluk atfı yaparak toplumsal bir anlam çıkarıyor."
217,1627824834796310528,2023-02-21 00:17:38,"Kriz merkezine ülkelerden uyarılar geliyor. ""Tsunami olabilir. "" Uyarısı ama sahil bölgesinden uzak durun yetmez depremzedeleri tahliye edilmesi şart. #TCDD Toros express ek sefer YAPACAK Mİ? Artk hakkında öneri maili atmaktan elim uyuştu. Var mı gelişme #depremoldu #hataydeprem",4,['kaygi'],2,0,343,0,male,person,['#deprem'],1,0,0,0,high,"Tweet, depremzedelerin tahliyesi için pratik bir çözüm önerisi ve ulaşım konusunda bilgi talebi içeriyor."
218,1623472106573860864,2023-02-09 00:01:27,Sıla Yüzgüleç 70 saattir hayatta dayanıyor makinalarla tespit edildi dairesine kadar inildi ancak çıkması için üzerindeki enkazın vinç ile alınması gerekiyor. CEBRAİL MAHALLESİ 1. BAHÇELİ SOKAK ANUR APARTMANI D BLOK ANTAKYA,2,['notr'],364,366,33756,10,male,person,['enkaz'],1,0,0,0,high,"Tweet, enkaz altındaki bir kişinin yerini ve kurtarılması için gerekli bilgileri paylaşarak pratik çözüm sunuyor."
219,1624929116616110082,2023-02-13 00:31:05,daha şaşırmam dedikçe karşıma beni şok eden kötülükler çıkıyor. depremzedelere gönderilecek yardımlara düşman olmak ne kadar alçak bir seviye https://t.co/emwEQjZINV,3,['saskinlik'],1,0,235,0,female,person,['deprem yardım'],0,0,1,0,high,"Tweet, depremzedelere yardım etmeyenleri eleştirerek toplumsal bir anlam çıkarma ve sorumluluk atfı yapıyor."
220,1624837782563610629,2023-02-12 18:28:10,"Enderun Eğitim Vakfı olarak Hatay-İskenderun bölgesindeki yardım çalışmalarımız devam ediyor. Gelen yardımları İskenderun’daki depolarımıza indirip öncelikli yardımları daha küçük araçlarla ihtiyaç sahiplerine ulaştırmaktayız.

#deprem https://t.co/qcF77tyDQm",2,['notr'],16,3,308,0,male,org,"['#deprem', 'deprem yardım']",1,0,0,0,high,"Tweet, yardım çalışmalarının nasıl organize edildiğini ve kaynakların nasıl yönlendirildiğini açıklayarak problem odaklı bir yaklaşım sergiliyor."
221,1627825523891077120,2023-02-21 00:20:23,@AFADBaskanlik Lütfen iletişime geç bizimle artık ben ve eşim şimdi kirada oturdugum iki katlı eve girsim.saglam değil bunun vebali devletim mi diyim afad mi diyim başka bişey demiyorum Hatay Dörtyol'da yaşıyoruz ve salaniyoruz halen Allah için Allah'ın hatırı da mı yon sizde 05526752163,4,['ofke'],0,0,54,0,male,person,['AFAD'],1,1,0,0,high,"Tweet, AFAD'a yardım çağrısı yaparak problem çözmeye çalışıyor, duygusal ifadeler içeriyor ve sorumluluk atfı yaparak anlam çıkarıyor."
222,1624926513903595521,2023-02-13 00:20:45,@UNALSERKAN_ @AFADBaskanlik @Halkbank @isbankasi @ahbap Bu görüntüdeki kasa size mi ait @isbankasi ? https://t.co/HeEGjiJtEQ,3,['notr'],0,0,56,0,male,person,['AFAD'],1,0,0,0,medium,"Tweet, bir bankaya ait olduğu iddia edilen bir kasanın görüntüsünü paylaşarak bilgi talep ediyor, bu da problem odaklı bir yaklaşım."
223,1622886401233616897,2023-02-07 09:14:04,"Yardım TIR'larını uğurlayan Valimiz Sn Erkan Kılıç, "" Yaşanan acı çok büyük, tekrar geçmiş olsun. Bolu halkı daha önce benzer acıları yaşamış olmamın verdiği duyarlılıkla depremzedelerimize destek olmak için tek yürek oldu. Sağ salim yardımlarımızı ulaştıracağız inşallah"" dedi. https://t.co/MxVcTbBo7n",1,"['minnet', 'uzuntu']",57,18,5471,0,male,org,['deprem yardım'],1,1,0,0,high,"Tweet, yardım TIR'larının gönderilmesiyle ilgili bilgi vererek problem odaklı bir yaklaşım sergiliyor ve aynı zamanda duygusal ifadeler içeriyor."
224,1623472266754367488,2023-02-09 00:02:05,Yardımm.. #retweet lütfen.. #afad https://t.co/83Dp79HdFm,2,['notr'],11,22,2337,0,female,person,['AFAD'],1,0,0,0,high,"Tweet, yardım çağrısı ve AFAD etiketi ile pratik çözüm ve yardım koordinasyonu içeriyor."
225,1623472430965526528,2023-02-09 00:02:44,"Enkaz da yardım bekleyenler, yaşayan insanlar hala var ve sen Bekir amca 71. saatte bizlere umut oldun sen bizim umudumuzun en büyük göstergesisin.",2,['notr'],7,1,177,0,female,person,['enkaz'],0,1,0,0,high,"Tweet, umut ve duygusal ifadeler içeriyor, ancak pratik çözüm veya anlam çıkarma yok."
226,1624921395326029828,2023-02-13 00:00:24,"Bu şahıs neden tutuklanmıyor? 
Adı artık ""ölüm"" ve ""yıkım"" kelimeleriyle birlikte anılıyor.
#deprem #dulkadiroglu #polis #Ahbap #Kahramanmaras
#Hatay #Malatya #Gaziantep #elbistanyardim #goksun
https://t.co/M8Vx6b6eTo",3,['notr'],0,0,329,0,male,person,"['#deprem', '#Gaziantep']",0,0,0,0,high,"Tweet, bir kişiye sorumluluk atfederek toplumsal anlam çıkarma ve hesap sorma içermektedir."
227,1624388044009660417,2023-02-11 12:41:04,"Deprem zedeler için toplanan yardımları,""Hicret Vakfı denen vicdansızlar götürüyor...""
Sizin vakıflarınız batsın! https://t.co/jdAcXVYpVE",2,['ofke'],322,167,10767,14,male,person,['deprem yardım'],0,0,1,0,high,"Tweet, yardım malzemelerinin kötüye kullanılması üzerinden ahlaki bir eleştiri ve sorumluluk atfı yapıyor."
228,1627824210998329344,2023-02-21 00:15:10,"İstanbulda olup uyuyabilene  tebrikler!
Uyumuyoruz
#depremoldu
#AliKocİstifa
#HAARP #Hatay",4,['ofke'],5,0,1703,1,male,person,['#deprem'],0,0,0,1,high,"Tweet, ironi yaparak konuyu hafifletmeye çalışıyor ve alakasız bir konuya geçiş yapıyor."
229,1624923332897345540,2023-02-13 00:08:06,"TEYİTLİ
Çadır telebi oluşturmak için aranacak numaralar
Malatya    : 0422 112 00 00
Maraş       : 0344 112 00 00 
Hatay        : 0326 112 00 00
Adıyaman : 0416 112 00 00 
Şanlıurfa   : 0414 112 00 00 
Diyarbakır : 0412  112 00 00
Gaziantep  : 0342 112 00 00
#deprem #acil #AHBAP",3,['notr'],1,3,471,0,female,person,['#deprem'],1,0,0,0,high,"Tweet, deprem sonrası çadır talebi için aranacak numaraları paylaşarak pratik bir çözüm sunuyor."
230,1622406163856822272,2023-02-06 01:25:46,"Ben bu yaşıma geldim böyle bir korku, panik hatırlamıyorum. #DEPREMOLDU https://t.co/khXmLnLyf1",1,['korku'],6,0,2672,1,female,person,['#deprem'],0,1,0,0,high,"Tweet, deprem sonrası korku ve panik duygularını ifade ediyor."
